created_at,tweet_id,text,name,screen_name,language,lat,long
5/30/2018 1:22,1.00E+18,"Fire (grass/rubbish) [Toronto]
Lake Shore Boulevard
b/w Net Drive / Martin Goodman Trail
Dispatched: 29/05/18 @ 21:… https://t.co/ZWbiDifOPm",Toronto Fire West,tofireW,en,43.6340412,-79.4381108
5/30/2018 1:22,1.00E+18,"Fire (grass/rubbish) [Toronto]
Lake Shore Boulevard
b/w Net Drive / Martin Goodman Trail
Dispatched: 29/05/18 @ 21:… https://t.co/Wbja5aOUgP",Toronto Fire,tofire,en,43.6340412,-79.4381108
5/30/2018 1:09,1.00E+18,Opened Report Concern Not Listed request via android at 413 27 AV NE https://t.co/z9OCqdsn9Y. Dump trucks loading p… https://t.co/yRSosVVg94,311 Calgary,311calgary,en,51.076915,-114.055379
5/30/2018 1:07,1.00E+18,That sunset though the beer is good too - Drinking a Trail Magic by @TreeHouseBrewCo @ The Dustier Tavern  — https://t.co/MXQVsYkqYF #photo,Dustan J Weekley,dustanweekley,en,29.7487,-95.3717
5/30/2018 0:56,1.00E+18,"Fire (grass/rubbish) [North York]
York Mills Road
b/w Bayview Avenue / Wilket Creek Trail
Dispatched: 29/05/18 @ 20… https://t.co/m7cD6uPYyM",Toronto Fire North,tofireN,en,43.748113,-79.3841706
5/30/2018 0:56,1.00E+18,"Fire (grass/rubbish) [North York]
York Mills Road
b/w Bayview Avenue / Wilket Creek Trail
Dispatched: 29/05/18 @ 20… https://t.co/fHv1TYpXY2",Toronto Fire,tofire,en,43.748113,-79.3841706
5/30/2018 0:39,1.00E+18,"I'm at Chicago Lakefront Trail in Chicago, IL https://t.co/AwP6yqVdce",Yvonne! 😈,lesbiantics,en,41.90436916,-87.62403488
5/30/2018 0:36,1.00E+18,SF3538 [NEW] Gateway trail predesign and design bond issue and appropriation https://t.co/sKImIz21qZ,LegiScan MN,LegiScanMN,en,44.948232,-93.105406
5/30/2018 0:33,1.00E+18,"2 California Gnatcatcher (Polioptila californica) - Ocean Trails Reserve, Catalina Trail - 2018-05-29 09:00 https://t.co/Z4elJyfU2a",NotableBirdsCA,NotableBirdsCA,en,33.7255622,-118.3403599
5/29/2018 23:59,1.00E+18,Opened Traffic Signal - Timing Inquiry request via iphone at 8398 MCKNIGHT BV NE https://t.co/hHTEXYv834. Due to mo… https://t.co/kjOY7ndo3p,311 Calgary,311calgary,en,51.09657894,-113.9154111
5/29/2018 23:55,1.00E+18,Underwood girls trail 0-1 to Treynor early in the first half.,Eagles,EagleActivities,en,41.24324324,-95.61140206
5/29/2018 23:52,1.00E+18,"Accident cleared in #FortWorth on 30 WB at Hulen St, stop and go traffic back to Chisholm Trail Pkwy, delay of 7 mins #DFWTraffic",Total Traffic DFW,TotalTrafficDFW,en,32.73287,-97.38779
5/29/2018 22:48,1.00E+18,"Accident. left shoulder blocked in #FortWorth on 30 WB at Hulen St, stop and go traffic back to Chisholm Trail Pkwy, delay of 7 mins",Total Traffic DFW,TotalTrafficDFW,en,32.73287,-97.38779
5/29/2018 22:35,1.00E+18,"Accident, right lane blocked in #FortWorth on 30 WB at Hulen St, stop and go traffic back to Chisholm Trail Pkwy, delay of 7 mins",Total Traffic DFW,TotalTrafficDFW,en,32.73287,-97.38779
5/29/2018 22:18,1.00E+18,I'm at Dunham Rd. &amp; Army Trail Rd. https://t.co/VRKJdzZwht,Veronica,ronniegurl86,en,41.92196482,-88.25506595
5/29/2018 22:02,1.00E+18,"Fire (residential) [Scarborough]
Lionhead Trail
b/w Rotary Drive / Roscoe Road
Dispatched: 29/05/18 @ 17:55 EDT
[St… https://t.co/hmC85MLdkN",Toronto Fire East,tofireE,en,43.8071244,-79.1691552
5/29/2018 22:02,1.00E+18,"Fire (residential) [Scarborough]
Lionhead Trail
b/w Rotary Drive / Roscoe Road
Dispatched: 29/05/18 @ 17:55 EDT
[St… https://t.co/2GO9Nv1MFr",Toronto Fire,tofire,en,43.8071244,-79.1691552
5/29/2018 21:31,1.00E+18,See a virtual tour of my listing on Lot 6 Outback Ridge Trail #Jasper #GA  #realestate https://t.co/IUoEfSSj5D https://t.co/63PHymYkvI,Jim Hulsey,jimhulsey,en,34.5315688,-84.4447413
5/29/2018 20:52,1.00E+18,"Beautiful addition/improvement to the trail! (@ Ann W. Richards Congress Avenue Bridge in Austin, TX)… https://t.co/6f1v7EfknK",Ben Thoma™,StrictlyCircus,en,30.2620518,-97.74498315
5/29/2018 20:45,1.00E+18,See a virtual tour of my listing on 2715 Chestnut Knob Trail #Lenoir #NC  #realestate https://t.co/7oj6SD7dPn https://t.co/gWzhEUdj5C,Melissa Benfield,acarslady,en,36.1071046,-81.5970572
5/29/2018 19:45,1.00E+18,Accident in #WestRaleigh on Blue Rdg Rd &amp; Macon Pond Rd near Lk Boone Trail #traffic https://t.co/sFRv5PfpVM,Raleigh Traffic,TotalTrafficRDU,en,35.81547,-78.70523
5/29/2018 19:03,1.00E+18,Cleared: Construction on #NY25A Both directions from NY 25A Bypass to Blackfoot Trail,511NY - Long Island,511nyLongIsland,en,40.945999,-72.9347
5/29/2018 19:03,1.00E+18,Updated: Construction on #NY25A Both directions from NY 25A Bypass to Blackfoot Trail https://t.co/r5KxpYDhoF,511NY - Long Island,511nyLongIsland,en,40.945999,-72.9347
5/29/2018 18:44,1.00E+18,"$239,900 3762 N Gila Trail, #Pine, #AZ - Located in the Ponderosa Pines, nice home that is like two homes in one! U… https://t.co/FgPLylPUOo",Real Estate Tech,pinputlistings,en,34.385093,-111.463618
5/29/2018 18:32,1.00E+18,"Alarm (highrise Residential) [Toronto]
Lascelles Boulevard
b/w Kilbarry Road / Beltline Trail
Dispatched: 29/05/18… https://t.co/b5gDA44l6m",Toronto Fire South,tofireS,en,43.695967,-79.399897
5/29/2018 18:32,1.00E+18,"Alarm (highrise Residential) [Toronto]
Lascelles Boulevard
b/w Kilbarry Road / Beltline Trail
Dispatched: 29/05/18… https://t.co/0lFRnWokDJ",Toronto Fire,tofire,en,43.695967,-79.399897
5/29/2018 18:01,1.00E+18,Closed City Owned Tree Concern request at Macleod Trail SE &amp; Sun Valley Blvd https://t.co/mImazNQa7Z. Completed - close sr.,311 Calgary,311calgary,en,50.90534588,-114.06104
5/29/2018 17:54,1.00E+18,"Join the Charter Schools USA team! See our latest #job opening here: https://t.co/cOVL6u4VUO #Education #Orlando, FL #Hiring #CareerArc",TMJ- ORL Educ. Jobs,tmj_orl_edu,en,28.5383355,-81.3792365
5/29/2018 17:24,1.00E+18,I would love to show you my #listing at 22051 E Mountain Rain Trail A #Elgin #AZ  #reale... https://t.co/81Q95vSFF8 https://t.co/mJ6RA0oEDV,Charlie Kentnor,ckentnor,en,31.746007,-110.525961
5/29/2018 16:20,1.00E+18,See a virtual tour of my listing on 23 Timber Trail #HollyHill #FL  #realestate https://t.co/gY1oFHH7j0 https://t.co/OtmMUjhHSF,Mike McQuarrie,mike_mcquarrie,en,29.254338,-81.062092
5/29/2018 15:56,1.00E+18,"Alarm (highrise Residential) [East York]
Lumsden Avenue
b/w Taylor Creek Trail / Eastdale Avenue
Dispatched: 29/05/… https://t.co/Rt9IYoG20J",Toronto Fire East,tofireE,en,43.6951732,-79.3033451
5/29/2018 15:56,1.00E+18,"Alarm (highrise Residential) [East York]
Lumsden Avenue
b/w Taylor Creek Trail / Eastdale Avenue
Dispatched: 29/05/… https://t.co/n99cxJCaHW",Toronto Fire,tofire,en,43.6951732,-79.3033451
5/29/2018 14:48,1.00E+18,"Alarm (highrise Residential) [Scarborough]
Glen Everest Road
b/w Rosetta Mcclain Gardens Trail / Wynnview Crt
Dispa… https://t.co/HYMv3vypjO",Toronto Fire East,tofireE,en,43.6979762,-79.2559516
5/29/2018 14:48,1.00E+18,"Alarm (highrise Residential) [Scarborough]
Glen Everest Road
b/w Rosetta Mcclain Gardens Trail / Wynnview Crt
Dispa… https://t.co/94fbBIsg9e",Toronto Fire,tofire,en,43.6979762,-79.2559516
5/29/2018 14:42,1.00E+18,"Accident cleared in #Grapevine on 114 EB at Texan Trail, stop and go traffic back to William D Tate Ave, delay of 5 mins #DFWTraffic",Total Traffic DFW,TotalTrafficDFW,en,32.92327,-97.06128
5/29/2018 14:31,1.00E+18,Opened Detour Inquiry request via web at Macleod Trail SE Calgary Division No. 6 https://t.co/RBBVgUMqyi. Revised t… https://t.co/w4lrS3Gwtm,311 Calgary,311calgary,en,50.9636115,-114.0715005
5/29/2018 14:31,1.00E+18,"Accident reported in #Grapevine on 114 EB at Texan Trail, stopped traffic back to William D Tate Ave, delay of 12 mins #DFWTraffic",Total Traffic DFW,TotalTrafficDFW,en,32.92327,-97.06128
5/29/2018 14:11,1.00E+18,Opened Detour Inquiry request via web at Macleod Trail SE Calgary Division No. 6 https://t.co/dCWZPyAIAq. Revised t… https://t.co/ZjQqN85DxG,311 Calgary,311calgary,en,50.9636115,-114.0715005
5/29/2018 14:03,1.00E+18,Construction on #NY25A Both directions from NY 25A Bypass to Blackfoot Trail https://t.co/FFaaRNKHB4,511NY - Long Island,511nyLongIsland,en,40.945999,-72.9347
5/29/2018 14:00,1.00E+18,"Accident. two right lanes and on ramp blocked in #FortWorth on Hwy 199 EB at Nine Mile Brg Rd, stopped traffic back to Tenderfoot Trail",Total Traffic DFW,TotalTrafficDFW,en,32.83799,-97.49143
5/29/2018 13:44,1.00E+18,"Accident. two right lanes and on ramp blocked in #FortWorth on Hwy 199 EB at Nine Mile Brg Rd, stop and go traffic back to Tenderfoot Trail",Total Traffic DFW,TotalTrafficDFW,en,32.83799,-97.49143
5/29/2018 13:27,1.00E+18,"See our latest #Orlando, FL #job and click to apply: 21st Century Community Learning Program Tutor - RCS @ Chickasa… https://t.co/3idutHYmlA",TMJ- ORL Educ. Jobs,tmj_orl_edu,en,28.5383355,-81.3792365
5/29/2018 13:02,1.00E+18,Accident reported in #Raleigh on I-440 WB at Lk Boone Trail - Exit 5 #traffic https://t.co/sFRv5PfpVM,Raleigh Traffic,TotalTrafficRDU,en,35.81548,-78.6906
5/29/2018 12:33,1.00E+18,"I'm at Chicago Lakefront Trail in Chicago, IL https://t.co/FSqV75NYW0",James Feeley III,JamesFeeley,en,41.90436916,-87.62403488
5/29/2018 12:26,1.00E+18,See a virtual tour of my listing on 6 Hemlock Terrace Trail #Ocala #FL  #realestate https://t.co/ai0ihN0ieg https://t.co/5GHdv77FBO,Anthony White,Anthony54540506,en,29.146153,-82.043963
5/29/2018 12:22,1.00E+18,"Fire (grass/rubbish) [Etobicoke]
Old Mill Road
b/w Humber River Recreational Trail / Old Mill Trail
Dispatched: 29/… https://t.co/9tzPZWtzU0",Toronto Fire West,tofireW,en,43.6768832,-79.5088355
5/29/2018 12:22,1.00E+18,"Fire (grass/rubbish) [Etobicoke]
Old Mill Road
b/w Humber River Recreational Trail / Old Mill Trail
Dispatched: 29/… https://t.co/pkC3NvrdCK",Toronto Fire,tofire,en,43.6768832,-79.5088355
5/29/2018 10:57,1.00E+18,"I'm at Grove Park Walking Trail in Columbus, GA https://t.co/I3OwedXd4N",Andy Whatley,ColsTiger,en,32.561489,-84.969308
5/29/2018 10:50,1.00E+18,Construction on #NY25A Both directions from NY 25A Bypass to Blackfoot Trail https://t.co/r5KxpYDhoF,511NY - Long Island,511nyLongIsland,en,40.945999,-72.9347
5/29/2018 4:41,1.00E+18,"3308 Deer Trail Dr, Alvin, TX 77511, $295,000 5 beds, 4 baths https://t.co/d7kvN7WJl2","Alvin, TX News",BLifeAlvin,en,29.39380074,-95.24510193
5/29/2018 2:46,1.00E+18,"Fire (grass/rubbish) [Toronto]
Lake Shore Boulevard
b/w Net Drive / Martin Goodman Trail
Dispatched: 28/05/18 @ 22:… https://t.co/dcjGIxhcyK",Toronto Fire West,tofireW,en,43.6340412,-79.4381108
5/29/2018 2:46,1.00E+18,"Fire (grass/rubbish) [Toronto]
Lake Shore Boulevard
b/w Net Drive / Martin Goodman Trail
Dispatched: 28/05/18 @ 22:… https://t.co/rEzBveDg0R",Toronto Fire,tofire,en,43.6340412,-79.4381108
5/29/2018 2:03,1.00E+18,Opened Street Cleaning request via web at Northland Dr NW Northwest Calgary Calgary https://t.co/Qz6GxF06TV. Northl… https://t.co/XkXsitNrBh,311 Calgary,311calgary,en,51.0952985,-114.1414361
5/29/2018 1:50,1.00E+18,"I'm at Stanford Dish Trail in Palo Alto, CA https://t.co/TTg3JFcEr6",Игopь Кoндpaшoв,I_Kond,en,37.41077466,-122.1631934
5/29/2018 1:47,1.00E+18,Randy &amp; Jason’s Memorial Day Spin! With Ronald! (@ Moss Trail Area) https://t.co/gTtWY8fARk https://t.co/90TGDieFCY,Sean House,SEANSCASA,en,32.89093166,-96.74360506
5/29/2018 1:46,1.00E+18,"Natural Gas Leak [Scarborough]
Lambeth Sq
b/w L'amoreaux Steeles Recreation Trail / L'amoreaux Steeles Recreation T… https://t.co/pEAicoeI4t",Toronto Fire East,tofireE,en,43.7996146,-79.3100839
5/29/2018 1:46,1.00E+18,"Natural Gas Leak [Scarborough]
Lambeth Sq
b/w L'amoreaux Steeles Recreation Trail / L'amoreaux Steeles Recreation T… https://t.co/ag47dtIrYy",Toronto Fire,tofire,en,43.7996146,-79.3100839
5/29/2018 0:52,1.00E+18,Drinking an Oberon Ale (2018) by @BellsBrewery @ monon trail @ marott park — https://t.co/n7BpzQjI2R #photo,Collins Lee,Clee8415,en,39.8869,-86.1398
5/29/2018 0:51,1.00E+18,"I'm at John Muir Mist Trail Yosemite in Yosemite Valley, Calif https://t.co/usl1WbJaJV",Wendy,wendymermaid,en,37.7318734,-119.5579633
5/29/2018 0:44,1.00E+18,"Danky for sure, nice bitterness. - Drinking a Trail Hazer by @backwoodsbrewco @ Ankeny Tap &amp; Table  — https://t.co/AMCJd3QV1U #photo",James Dore,drinkdontshave,en,45.5222,-122.638
5/29/2018 0:33,1.00E+18,Road construction in #CoeurDAlene on I-90 WB between Mullan Trail Rd and N Huetter Rd #traffic https://t.co/eeH42LXmRL,TTN Spokane,TotalTrafficSPO,en,47.65533,-116.7272
5/28/2018 23:55,1.00E+18,"I'm at Hollywood Sign - Beachwood Canyon Trail in Los Angeles, CA https://t.co/hjVIZlAldW https://t.co/YjhzZOlZ3g",Umit Tatliciogullari,tatliciogullari,tr,34.12285858,-118.3211258
5/28/2018 23:55,1.00E+18,See a virtual tour of my listing on 2015 Trail Water Court #Houston #TX  #realestate https://t.co/sGszUHBHqq https://t.co/K5xuLQ3kgg,KW Showcase Homes,kwshowcasehomes,en,30.0443119,-95.2339476
5/28/2018 23:03,1.00E+18,"I'm at Little Miami Scenic Trail in Loveland, OH https://t.co/qRVsr8FuuZ",Brant Schulz,brantschulz,en,39.17144002,-84.29963235
5/28/2018 22:52,1.00E+18,New Democrats are leading in the City of Toronto with 41%.  The Tories are in second and the Liberals trail in thir… https://t.co/CuLjzEaBZh,Phil Pothen,pothen,en,43.69369369,-79.29448005
5/28/2018 22:19,1.00E+18,Just love this flavor!! - Drinking a Kentucky Breakfast Stout (KBS) (2018) by @foundersbrewing @ La Chua Trail &amp; Al… https://t.co/Yl5WKVO7K1,Barrie Corp,barriecorp,en,29.6092,-82.3042
5/28/2018 21:26,1.00E+18,I'm at Living Water's Nature Trail in PA https://t.co/hVtE6Pq1W9 https://t.co/L5jDtuN8eL,Slatetank,Slatetank,en,40.26215,-76.816536
5/28/2018 21:26,1.00E+18,"Check Call [Scarborough]
Fishery Road
b/w Calverley Trail / Ww West Morrish North Ellesmere
Dispatched: 28/05/18 @… https://t.co/pVLpk6BX1I",Toronto Fire East,tofireE,en,43.7912407,-79.177628
5/28/2018 21:26,1.00E+18,"Check Call [Scarborough]
Fishery Road
b/w Calverley Trail / Ww West Morrish North Ellesmere
Dispatched: 28/05/18 @… https://t.co/FuHIrX1e89",Toronto Fire,tofire,en,43.7912407,-79.177628
5/28/2018 21:21,1.00E+18,"I'm at Schuylkill River Trail in Philadelphia, PA https://t.co/eS7ZjgPLSM https://t.co/6iawudZpco",Charlie Sullivan,chsullivan3,en,39.95146132,-75.18069802
5/28/2018 20:37,1.00E+18,"I'm at Matthew Henson Trail in Silver Spring, MD https://t.co/CMlxfr3M1G",Amishpriest,amishpriest,en,39.07490162,-77.03993723
5/28/2018 20:32,1.00E+18,"Alarm (institution) [Etobicoke]
Windsor Road
b/w Dixon Park Trail / Kingsview Boulevard
Dispatched: 28/05/18 @ 16:2… https://t.co/0jeoMpv78B",Toronto Fire West,tofireW,en,43.6862876,-79.5974931
5/28/2018 20:32,1.00E+18,"Alarm (institution) [Etobicoke]
Windsor Road
b/w Dixon Park Trail / Kingsview Boulevard
Dispatched: 28/05/18 @ 16:2… https://t.co/LzOncGj0A5",Toronto Fire,tofire,en,43.6862876,-79.5974931
5/28/2018 20:26,1.00E+18,"Rescue (elevator) [North York]
Wynford Heights Crescent
b/w Wynford Drive / East Don River Trail
Dispatched: 28/05/… https://t.co/1rFkMEgbE7",Toronto Fire East,tofireE,en,43.7266253,-79.327539
5/28/2018 20:26,1.00E+18,"Rescue (elevator) [North York]
Wynford Heights Crescent
b/w Wynford Drive / East Don River Trail
Dispatched: 28/05/… https://t.co/4zw8XeiEXS",Toronto Fire,tofire,en,43.7266253,-79.327539
5/28/2018 20:22,1.00E+18,"Alarm (commercial/industrial) [North York]
Duncan Mill Road
b/w Valleybrook Drive / Betty Sutherland Trail
Dispatch… https://t.co/ntQeZcklco",Toronto Fire North,tofireN,en,43.7619229,-79.3532072
5/28/2018 20:22,1.00E+18,"Alarm (commercial/industrial) [North York]
Duncan Mill Road
b/w Valleybrook Drive / Betty Sutherland Trail
Dispatch… https://t.co/T7t00PGxde",Toronto Fire,tofire,en,43.7619229,-79.3532072
5/28/2018 20:10,1.00E+18,Drinking an Alpine Trail Pale Ale by @planktownbrew at @planktownbrew — https://t.co/5pbyfVoJbx,glfunk,glfunk,en,44.0463,-123.021
5/28/2018 20:06,1.00E+18,SF4022 [NEW] Shooting Star trail completion bond issue and appropriation https://t.co/HMpz0at7ZJ,LegiScan MN,LegiScanMN,en,44.948232,-93.105406
5/28/2018 20:01,1.00E+18,I'm at Silver Ridge Trail Stairs https://t.co/6BFOmmbRBq,Steven C Neighorn,scnr,en,45.53735433,-122.7791221
5/28/2018 19:39,1.00E+18,Drinking an Oberon Ale (2018) by @BellsBrewery @ monon trail @ marott park — https://t.co/K1nH0qB9hh #photo,Collins Lee,Clee8415,en,39.8869,-86.1398
5/28/2018 19:12,1.00E+18,"Gotta have it (@ Green Bay Trail — Kenilworth in Kenilworth, IL) https://t.co/Cv0cSVIAHG https://t.co/ErnQNMNWx7",Swarm Tweet,SwarmTweetAcct,en,42.09029337,-87.70894568
5/28/2018 19:06,1.00E+18,Gray and I are logging our first official summer training miles! #muggybutIloveit #NCXC (@ Silver Comet Trail in Hi… https://t.co/csI8F7lPFI,CoachEzzell,KathyEZ,en,33.88260557,-84.75511777
5/28/2018 18:50,1.00E+18,Drinking a Cucumber Crush by @10BarrelBrewing @ monon trail @ marott park — https://t.co/ZgjtSF8bzU #photo,Collins Lee,Clee8415,en,39.8869,-86.1398
5/28/2018 18:45,1.00E+18,Friday. Favorite from Shattered Oak. - Drinking a Trail Pale by @ShatteredOakB @ The HiVe Taphouse  — https://t.co/E3Fv3v7I5a #photo,Warren Wills,CraftBeerScribe,en,45.3334,-122.581
5/28/2018 18:44,1.00E+18,"In Memory of Howard Beye
1933 TO 2008
TRAIL BUILDER AND FINGER LAKES TRAIL EXECUTIVE
MAY YOU ENJOY THE BEAUTY AND S… https://t.co/zOzfbkyumO",OpenBenches.org,openbenches,en,42.616204,-77.366711
5/28/2018 18:30,1.00E+18,Drinking a PDG Pale by @thebierbrewery @ monon trail @ marott park — https://t.co/35HDtNz2E0 #photo,Collins Lee,Clee8415,en,39.8869,-86.1398
5/28/2018 18:20,1.00E+18,"$225,000 364 W Holstein Trail, #San Tan Valley, #AZ - Beautiful 3 bedroom 2 bath plus a den. The home has beautiful… https://t.co/eK26tI3bVB",Real Estate Tech,pinputlistings,en,33.195509,-111.570003
5/28/2018 18:16,1.00E+18,"Fire (grass/rubbish) [Toronto]
Salem Avenue
b/w Bartlett Parkette Trail / Lane South Davenport East Bartlett
Dispat… https://t.co/jw50SuB8O5",Toronto Fire South,tofireS,en,43.6702668,-79.436396
5/28/2018 18:16,1.00E+18,"Fire (grass/rubbish) [Toronto]
Salem Avenue
b/w Bartlett Parkette Trail / Lane South Davenport East Bartlett
Dispat… https://t.co/PqvltontzX",Toronto Fire,tofire,en,43.6702668,-79.436396
5/28/2018 18:12,1.00E+18,"I'm at Miller Hollow Trail in Portland, OR https://t.co/k6WQYd79iz",Steven C Neighorn,scnr,en,45.54367717,-122.7751849
5/28/2018 17:57,1.00E+18,Lunch time - Drinking a Lemon Trail by @exilebrewingco @ Sun Valley Lake  — https://t.co/AvadVvgGeU,J to the S,AndSkinnejd,en,40.8545,-94.0639
5/28/2018 17:56,1.00E+18,Love this. Nice beer for hot day - Drinking a Lemon Trail by @exilebrewingco @ Sun Valley Lake  — https://t.co/chRIjGeLQk,J to the S,AndSkinnejd,en,40.8545,-94.0639
5/28/2018 17:40,1.00E+18,1 Black-throated Sparrow (Amphispiza bilineata) - Blue Dot Trail - 2018-05-28 08:23 https://t.co/zgEezeCLvA,NotableBirdsNM,NotableBirdsNM,en,35.8218498,-106.1821318
5/28/2018 17:38,1.00E+18,Adoptable 9 month old Buddy wanted to drive on his #hssv #doggydayout (@ Hellyer Park &amp; Coyote Creek Trail in San J… https://t.co/ZQoN9QbOR1,Princess  Susannah (Greenwood) 👑,Artsalot,en,37.2819958,-121.8115005
5/28/2018 17:36,1.00E+18,@CogneoAI trail,Cogneo,CogneoAI,en,47.65109561,-122.191419
5/28/2018 17:26,1.00E+18,Check out our #listing in #Kerrville #TX  #realestate #realtor https://t.co/VSAffDv571 https://t.co/hK6yBbWnb7,Century 21 The Hills,C21Kerrville,en,29.986235,-99.129735
5/28/2018 17:07,1.00E+18,"I'm at Centennial Trail in Boulder, CO https://t.co/hlvREjvMec",Cheryl Fellows,cheryl303,en,40.00606821,-105.2164098
5/28/2018 16:46,1.00E+18,"[UD] 2 Alarm 
Fire (residential) [Scarborough]
Scoville Sq
b/w Port Royal Trail / Cascaden Street
Dispatched: 28/05… https://t.co/rawf3MXYN4",Toronto Fire East,tofireE,en,43.8249415,-79.2881095
5/28/2018 16:46,1.00E+18,"[UD] 2 Alarm 
Fire (residential) [Scarborough]
Scoville Sq
b/w Port Royal Trail / Cascaden Street
Dispatched: 28/05… https://t.co/W9q9x3ci20",Toronto Fire 2+,tofire2,en,43.8249415,-79.2881095
5/28/2018 16:46,1.00E+18,"[UD] 2 Alarm 
Fire (residential) [Scarborough]
Scoville Sq
b/w Port Royal Trail / Cascaden Street
Dispatched: 28/05… https://t.co/wGAWdLQmTm",Toronto Fire,tofire,en,43.8249415,-79.2881095
5/28/2018 16:43,1.00E+18,"Pretty good, I actually like this more than Trail Angel - Drinking a Southern Wheat by @dbbrewingco at @dbbrewingco… https://t.co/t2AdFdhxQe",StayThirstyBlog,StayThirstyBlog,en,37.8712,-78.9187
5/28/2018 16:42,1.00E+18,"1 Alarm 
Fire (residential) [Scarborough]
Scoville Sq
b/w Port Royal Trail / Cascaden Street
Dispatched: 28/05/18 @… https://t.co/jIQqlfwN7I",Toronto Fire East,tofireE,en,43.8249415,-79.2881095
5/28/2018 16:42,1.00E+18,"1 Alarm 
Fire (residential) [Scarborough]
Scoville Sq
b/w Port Royal Trail / Cascaden Street
Dispatched: 28/05/18 @… https://t.co/LqMSf8Y48C",Toronto Fire 2+,tofire2,en,43.8249415,-79.2881095
5/28/2018 16:42,1.00E+18,"1 Alarm 
Fire (residential) [Scarborough]
Scoville Sq
b/w Port Royal Trail / Cascaden Street
Dispatched: 28/05/18 @… https://t.co/sXGi3KLWNH",Toronto Fire,tofire,en,43.8249415,-79.2881095
5/28/2018 16:36,1.00E+18,"$359,000 13145 W Whisper Rock Trail, #Peoria, #AZ - Wonderful Single Level home - Wash lot with only one neighbor -… https://t.co/SqZZpocnV8",Real Estate Tech,pinputlistings,en,33.770084,-112.344304
5/28/2018 16:13,1.00E+18,"U-Turn (@ End Of Paved Trail At 24th Street in Phoenix, AZ) https://t.co/MYKr9ilBdM https://t.co/SVeP0q3rL7",Brian Alston,brian4dotcom,en,33.5242814,-112.0293765
5/28/2018 16:02,1.00E+18,"Alarm (institution School) [Etobicoke]
Colonel Samuel Smith Park Drive
b/w Colonel Sam Smith Park Trail / Colonel S… https://t.co/VMTv4UWC77",Toronto Fire West,tofireW,en,43.5932896,-79.5155752
5/28/2018 16:02,1.00E+18,"Alarm (institution School) [Etobicoke]
Colonel Samuel Smith Park Drive
b/w Colonel Sam Smith Park Trail / Colonel S… https://t.co/snq2yjExy0",Toronto Fire,tofire,en,43.5932896,-79.5155752
5/28/2018 16:00,1.00E+18,Check out my newest listing in #Morganton! Tell me what you think!  #realestate https://t.co/UMM9BT0wJ7 https://t.co/5Dzs1z8aKG,Nathan Fitts & Team,NathanFittsTeam,en,34.8031823,-84.249541
5/28/2018 15:51,1.00E+18,"ok (@ Katy Trail Bike Rental in Defiance, MO) https://t.co/DhlNbzd26b https://t.co/6RquwgBVo4",Brandon,herrehrenreich,en,38.63068867,-90.77971182
5/28/2018 15:33,1.00E+18,I would love to show you my #listing at 750 N TAMIAMI TRAIL 1011 #Sarasota #FL  #realestate https://t.co/rH4hwyS4zP https://t.co/v87mpKkO2w,Tom Wentzel,TomWentzel4,en,27.3420962,-82.5460582
5/28/2018 15:31,1.00E+18,Check out our #listing in #Ingram #TX  #realestate #realtor https://t.co/HtejprQToK https://t.co/ocJRtbnH9B,Century 21 The Hills,C21Kerrville,en,30.076157,-99.28512
5/28/2018 15:02,1.00E+18,Opened Report Concern Not Listed request via web at Jaipur Bridge https://t.co/fuhpbDbqSe. Blind spot &amp; poor visibi… https://t.co/gOElYOK6aR,311 Calgary,311calgary,en,51.05389762,-114.0699121
5/28/2018 14:50,1.00E+18,I would love to show you my #listing at 0 N Manitou Trail #Northport #MI  #realestate https://t.co/3wsylyXhbo https://t.co/c2QtI68y6J,Holly Hack,hollyjhack,en,45.099084,-85.657159
5/28/2018 14:28,1.00E+18,"$259,900 2556 W Lewis And Clark Trail, #Phoenix, #AZ - Owners Completely upgraded the home for their family but lif… https://t.co/RhQyyun1E7",Real Estate Tech,pinputlistings,en,33.848439,-112.114698
5/28/2018 12:10,1.00E+18,"🐶🚴🏻‍♀️ (@ Nicholson Walking Trail in Houston, TX) https://t.co/DQkpu62sVo",Jennifer Valencia,JenValencia,en,29.79081171,-95.40656747
5/28/2018 12:08,1.00E+18,Road construction in #CoeurDAlene on I-90 WB between Mullan Trail Rd and N Huetter Rd #traffic https://t.co/eeH42LXmRL,TTN Spokane,TotalTrafficSPO,en,47.65533,-116.7272
5/28/2018 10:30,1.00E+18,Opened Sign on Street/Lane/Sidewalk- Request for new request via iphone at 8595 BOW TR SW https://t.co/5tDSdFq947.… https://t.co/5SEFiN46Pq,311 Calgary,311calgary,en,51.05239549,-114.2106908
5/28/2018 8:36,1.00E+18,"Alarm (highrise Residential) [York]
Dundas Street
b/w Howland Street / Humber River Recreational Trail
Dispatched:… https://t.co/6HhMSTzYMs",Toronto Fire West,tofireW,en,43.6638435,-79.5035389
5/28/2018 8:36,1.00E+18,"Alarm (highrise Residential) [York]
Dundas Street
b/w Howland Street / Humber River Recreational Trail
Dispatched:… https://t.co/AXLC804wM7",Toronto Fire,tofire,en,43.6638435,-79.5035389
5/28/2018 7:16,1.00E+18,H4433 [NEW] Establishing the Mohawk Trail Woodlands partnership https://t.co/xWgI0pPYSj,LegiScan MA,LegiScanMA,en,42.358424,-71.063701
